ubigeo_reniec;ubigeo_inei;Departamento;Provincia;Distrito;Edad_Anio;Sexo;Cantidad
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;19;F;3
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;19;M;11
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;18;F;9
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;18;M;6
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;17;F;6
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;17;M;9
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;16;F;8
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;16;M;7
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;15;F;6
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;15;M;7
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;14;F;8
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;14;M;6
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;13;F;8
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;13;M;6
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;12;F;6
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;12;M;8
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;11;F;6
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;11;M;8
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;10;F;8
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;10;M;7
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;0;F;7
050525;050621;AYACUCHO;LUCANAS;SANTA LUCIA;0;M;6
050601;050701;AYACUCHO;PARINACOCHAS;CORACORA;9;F;171
050601;050701;AYACUCHO;PARINACOCHAS;CORACORA;9;M;181
050601;050701;AYACUCHO;PARINACOCHAS;CORACORA;8;F;178
050710;051009;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;30-34;M;34
050710;051009;AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;2;F;15
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;9;M;211
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;8;F;183
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;8;M;199
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;80  +;F;26
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;80  +;M;29
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;7;F;212
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;7;M;165
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;75-79;F;40
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;75-79;M;41
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;70-74;F;61
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;70-74;M;60
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;6;F;195
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;6;M;175
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;65-69;F;114
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;65-69;M;95
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;60-64;F;173
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;60-64;M;153
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;5;F;193
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;5;M;168
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;55-59;F;263
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;55-59;M;175
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;50-54;F;324
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;50-54;M;218
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;4;F;168
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;4;M;183
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;45-49;F;362
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;45-49;M;289
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;40-44;F;404
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;40-44;M;362
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;3;F;174
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;3;M;161
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;35-39;F;495
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;35-39;M;463
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;30-34;F;520
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;30-34;M;523
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;2;F;165
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;2;M;155
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;25-29;F;490
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;25-29;M;579
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;20-24;F;506
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;20-24;M;572
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;1;F;170
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;1;M;133
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;19;F;123
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;19;M;133
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;18;F;132
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;18;M;136
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;17;F;155
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;17;M;132
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;16;F;134
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;16;M;172
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;15;F;182
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;15;M;144
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;14;F;170
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;14;M;177
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;13;F;184
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;13;M;181
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;12;F;173
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;12;M;205
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;11;F;180
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;11;M;204
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;10;F;204
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;10;M;182
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;0;F;143
150701;160701;LORETO;DATEM DEL MARAÑON;BARRANCA;0;M;143
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;9;F;146
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;9;M;135
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;8;F;149
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;8;M;148
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;80  +;F;3
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;80  +;M;10
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;7;F;170
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;7;M;140
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;75-79;F;9
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;75-79;M;14
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;70-74;F;13
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;70-74;M;10
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;6;F;157
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;6;M;161
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;65-69;F;27
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;65-69;M;25
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;60-64;F;82
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;60-64;M;55
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;5;F;164
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;5;M;153
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;55-59;F;88
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;55-59;M;75
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;50-54;F;107
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;50-54;M;119
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;4;F;166
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;4;M;143
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;45-49;F;192
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;45-49;M;175
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;40-44;F;182
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;40-44;M;196
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;3;F;145
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;3;M;144
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;35-39;F;280
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;35-39;M;288
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;30-34;F;274
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;30-34;M;289
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;2;F;132
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;2;M;126
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;25-29;F;316
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;25-29;M;349
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;20-24;F;316
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;20-24;M;432
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;1;F;114
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;1;M;100
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;19;F;69
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;19;M;92
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;18;F;75
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;18;M;92
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;17;F;81
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;17;M;91
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;16;F;85
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;16;M;94
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;15;F;92
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;15;M;95
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;14;F;107
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;14;M;87
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;13;F;89
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;13;M;110
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;12;F;113
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;12;M;99
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;11;F;123
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;11;M;110
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;10;F;125
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;10;M;134
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;0;F;79
150703;160702;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;0;M;78
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;9;F;153
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;9;M;148
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;8;F;147
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;8;M;156
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;80  +;F;20
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;80  +;M;8
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;7;F;146
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;7;M;158
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;75-79;F;21
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;75-79;M;21
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;70-74;F;43
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;70-74;M;17
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;6;F;159
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;6;M;145
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;65-69;F;69
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;65-69;M;66
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;60-64;F;152
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;60-64;M;95
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;5;F;164
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;5;M;138
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;55-59;F;197
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;55-59;M;118
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;50-54;F;202
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;50-54;M;187
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;4;F;150
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;4;M;145
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;45-49;F;273
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;45-49;M;221
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;40-44;F;313
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;40-44;M;259
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;3;F;146
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;3;M;143
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;35-39;F;400
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;35-39;M;355
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;30-34;F;387
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;30-34;M;391
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;2;F;142
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;2;M;139
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;25-29;F;398
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;25-29;M;401
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;20-24;F;349
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;20-24;M;445
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;1;F;141
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;1;M;127
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;19;F;88
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;19;M;96
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;18;F;83
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;18;M;114
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;17;F;108
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;17;M;100
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;16;F;113
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;16;M;110
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;15;F;128
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;15;M;111
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;14;F;110
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;14;M;142
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;13;F;130
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;13;M;140
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;12;F;145
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;12;M;138
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;11;F;134
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;11;M;157
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;10;F;150
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;10;M;147
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;0;F;132
150704;160703;LORETO;DATEM DEL MARAÑON;MANSERICHE;0;M;123
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;9;F;185
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;9;M;227
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;8;F;202
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;8;M;228
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;80  +;F;21
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;80  +;M;6
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;7;F;215
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;7;M;227
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;75-79;F;11
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;75-79;M;7
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;70-74;F;43
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;70-74;M;35
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;6;F;229
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;6;M;221
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;65-69;F;43
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;65-69;M;42
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;60-64;F;120
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;60-64;M;75
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;5;F;243
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;5;M;207
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;55-59;F;133
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;55-59;M;122
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;50-54;F;205
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;50-54;M;163
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;4;F;251
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;4;M;193
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;45-49;F;289
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;45-49;M;236
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;40-44;F;316
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;40-44;M;279
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;3;F;232
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;3;M;195
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;35-39;F;474
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;35-39;M;391
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;30-34;F;449
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;30-34;M;434
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;2;F;185
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;2;M;213
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;25-29;F;513
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;25-29;M;461
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;20-24;F;613
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;20-24;M;665
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;1;F;161
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;1;M;199
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;19;F;124
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;19;M;158
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;18;F;161
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;18;M;127
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;17;F;188
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;17;M;107
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;16;F;163
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;16;M;143
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;15;F;164
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;15;M;150
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;14;F;160
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;14;M;164
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;13;F;147
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;13;M;183
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;12;F;173
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;12;M;171
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;11;F;180
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;11;M;185
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;10;F;165
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;10;M;225
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;0;F;171
150705;160704;LORETO;DATEM DEL MARAÑON;MORONA;0;M;135
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;9;F;94
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;9;M;96
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;8;F;90
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;8;M;102
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;80  +;F;9
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;80  +;M;10
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;7;F;89
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;7;M;103
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;75-79;F;17
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;75-79;M;16
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;70-74;F;33
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;70-74;M;25
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;6;F;76
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;6;M;115
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;65-69;F;70
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;65-69;M;49
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;60-64;F;81
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;60-64;M;54
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;5;F;97
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;5;M;92
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;55-59;F;81
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;55-59;M;74
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;50-54;F;129
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;50-54;M;78
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;4;F;92
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;4;M;95
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;45-49;F;172
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;45-49;M;135
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;40-44;F;181
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;40-44;M;148
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;3;F;78
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;3;M;109
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;35-39;F;223
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;35-39;M;228
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;30-34;F;248
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;30-34;M;258
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;2;F;75
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;2;M;110
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;25-29;F;230
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;25-29;M;246
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;20-24;F;210
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;20-24;M;245
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;1;F;92
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;1;M;91
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;19;F;42
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;19;M;58
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;18;F;54
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;18;M;52
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;17;F;57
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;17;M;59
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;16;F;71
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;16;M;57
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;15;F;70
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;15;M;72
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;14;F;72
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;14;M;81
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;13;F;98
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;13;M;71
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;12;F;88
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;12;M;92
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;11;F;80
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;11;M;107
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;10;F;99
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;10;M;90
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;0;F;88
150706;160705;LORETO;DATEM DEL MARAÑON;PASTAZA;0;M;92
150702;160706;LORETO;DATEM DEL MARAÑON;ANDOAS;9;F;180
