ID,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,POBLACION,COB_AGUA,CONT_HD,DS_EMERG,ANIO,CORREL,FECHA_INICIO,PLAZO_DIAS,FECHA_FINAL,DESC_BREVE,DESC_DET
1068,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,061301,9478,83,9.252960205,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1069,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,061308,1320,74,18.33132281,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1070,LA LIBERTAD,ASCOPE,ASCOPE,130201,6911,91,0.866920471,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1071,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,29932,88,8.820259639,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1072,LA LIBERTAD,ASCOPE,CHICAMA,130202,16227,90,2.274060386,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1073,LA LIBERTAD,ASCOPE,CHOCOPE,130203,9842,87,9.494010925,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1074,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2650,97,10.16419547,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1075,LA LIBERTAD,BOLIVAR,BAMBAMARCA,130302,3190,76,13.41659001,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1076,LA LIBERTAD,BOLIVAR,BOLIVAR,130301,5048,73,16.5554003,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1077,LA LIBERTAD,BOLIVAR,CONDORMARCA,130303,2128,60,18.82262748,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1078,LA LIBERTAD,BOLIVAR,LONGOTEA,130304,2305,83,12.08700126,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1079,LA LIBERTAD,BOLIVAR,UCHUMARCA,130305,2330,79,13.60526276,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1080,LA LIBERTAD,BOLIVAR,UCUNCHA,130306,914,7,7.058823722,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1081,LA LIBERTAD,CHEPEN,CHEPEN,130401,50049,84,5.77683912,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1082,LA LIBERTAD,CHEPEN,PACANGA,130402,25592,71,6.550081526,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1083,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,130403,12945,89,8.672052111,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1084,LA LIBERTAD,GRAN CHIMU,CASCAS,131101,14229,35,2.997226988,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1085,LA LIBERTAD,GRAN CHIMU,LUCMA,131102,4722,55,18.05357143,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1086,LA LIBERTAD,GRAN CHIMU,MARMOT,131103,2528,93,12.34999956,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1087,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,131104,6410,62,19.29113334,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1088,LA LIBERTAD,JULCAN,CALAMARCA,130502,4956,43,9.907579694,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1089,LA LIBERTAD,JULCAN,CARABAMBA,130503,6886,67,10.5,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1090,LA LIBERTAD,JULCAN,JULCAN,130501,12693,60,10.57543836,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1091,LA LIBERTAD,OTUZCO,AGALLPAMPA,130602,10338,52,18.21841867,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1092,LA LIBERTAD,OTUZCO,HUARANCHAL,130605,4045,71,14.60379355,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1093,LA LIBERTAD,OTUZCO,LA CUESTA,130606,654,72,23.78162057,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1094,LA LIBERTAD,OTUZCO,OTUZCO,130601,27009,78,7.142331805,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1095,LA LIBERTAD,PACASMAYO,GUADALUPE,130702,45446,84,5.853602273,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1096,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,4817,83,6.265014648,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1097,LA LIBERTAD,PACASMAYO,PACASMAYO,130704,33436,95,3.875773839,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1098,LA LIBERTAD,PACASMAYO,SAN JOSE,130705,13008,79,1.547853606,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1099,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,130701,20024,86,7.64907074,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1100,LA LIBERTAD,PATAZ,BULDIBUYO,130802,4326,72,16.08535113,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1101,LA LIBERTAD,PATAZ,CHILLIA,130803,13388,85,19.1863011,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1102,LA LIBERTAD,PATAZ,HUANCASPATA,130804,6172,76,16.320064,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1103,LA LIBERTAD,PATAZ,ONGON,130807,1344,0,14.98185948,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1104,LA LIBERTAD,PATAZ,PARCOY,130808,21414,79,17.68759155,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1105,LA LIBERTAD,PATAZ,PIAS,130810,1943,90,22.40213013,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1106,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,2239,85,19.22395761,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1107,LA LIBERTAD,PATAZ,TAURIJA,130812,3040,83,2.955327988,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1108,LA LIBERTAD,PATAZ,TAYABAMBA,130801,14029,73,15.59452711,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1109,LA LIBERTAD,PATAZ,URPAY,130813,2369,80,12.86674826,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1110,LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,9072,71,10.41127559,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1111,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,11338,63,20.06158229,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1112,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,15567,14,16.98118155,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1113,LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,10298,66,19.72467477,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1114,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,5647,56,7.450425829,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1115,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,131004,1819,77,19.21277291,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1116,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,131005,2396,92,18.93025643,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1117,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,131001,20522,64,9.854324341,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1118,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,131008,3679,69,16.06425367,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1119,LA LIBERTAD,TRUJILLO,EL PORVENIR,130102,244413,75,1.986861638,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1120,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,130103,40623,98,1.984057154,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1121,LA LIBERTAD,TRUJILLO,LAREDO,130106,45346,94,10.36035374,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1122,LA LIBERTAD,TRUJILLO,MOCHE,130107,45774,90,7.894201006,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1123,LA LIBERTAD,TRUJILLO,POROTO,130108,4102,93,23.54351371,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1124,LA LIBERTAD,TRUJILLO,SIMBAL,130110,4738,93,17.5539638,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1125,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,83257,98,16.39601571,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1126,LA LIBERTAD,VIRU,GUADALUPITO,131203,8065,91,2.214452062,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1127,LAMBAYEQUE,CHICLAYO,CAYALTI,140116,15356,89,2.421370915,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1128,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,140102,20129,89,12.10338157,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1129,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,169503,91,14.24886213,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1130,LAMBAYEQUE,CHICLAYO,LAGUNAS,140107,11133,78,6.965231759,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1131,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,140109,2594,67,8.107196808,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
1132,LAMBAYEQUE,CHICLAYO,OYOTUN,140110,8333,46,5.603305817,DS 029-2023-PCM,2023,DS 029,20230303,60,20230501,Estado de Emergencia por peligro inminente ante intensas precipitaciones pluviales,"Decreto Supremo que declara el Estado de Emergencia en varios distritos de algunas provincias de los departamentos de Áncash, Cajamarca, La Libertad, Lambayeque, Lima, Piura y Tumbes, por peligro inminente ante intensas precipitaciones pluviales"
