AÑO	MES	CONGLOME	VIVIENDA	HOGAR	CODPERSO	CODINFOR	UBIGEO	DOMINIO
2025	1	18511	199	11	3	0	150605	2
2025	1	18511	200	11	3	0	150605	2
2025	1	18537	11	11	1	1	150729	5
2025	1	18537	20	11	1	1	150729	5
2025	1	18537	32	11	1	1	150729	5
2025	1	18537	45	11	1	1	150729	5
2025	1	18537	66	11	1	1	150729	5
2025	1	18537	75	11	1	1	150729	5
2025	1	18537	78	11	2	2	150729	5
2025	1	18537	87	11	1	1	150729	5
2025	1	18552	5	11	2	2	151012	5
2025	1	18552	24	11	1	1	151012	5
2025	1	18552	34	11	1	1	151012	5
2025	1	18552	42	11	1	1	151012	5
2025	1	18552	70	11	1	0	151012	5
2025	1	18552	80	11	1	1	151012	5
2025	1	18552	98	11	2	0	151012	5
2025	1	18552	108	11	2	2	151012	5
2025	1	18566	1	11	2	2	160101	7
2025	1	18566	14	11	1	1	160101	7
2025	1	18566	38	11	1	1	160101	7
2025	1	18566	53	11	2	2	160101	7
2025	1	18566	65	12	1	1	160101	7
2025	1	18566	65	22	1	1	160101	7
2025	1	18566	85	11	2	2	160101	7
2025	1	18566	94	11	1	1	160101	7
2025	1	18566	116	11	1	1	160101	7
2025	1	18571	35	11	2	2	160108	7
2025	1	18571	71	11	1	1	160108	7
2025	1	18571	107	11	1	1	160108	7
2025	1	18571	175	11	2	2	160108	7
2025	1	18571	277	11	1	1	160108	7
2025	1	18571	309	11	1	1	160108	7
2025	1	18579	12	11	2	2	160112	7
2025	1	18579	29	11	6	6	160112	7
2025	1	18579	43	12	1	1	160112	7
2025	1	18579	43	22	1	1	160112	7
2025	1	18579	60	11	3	3	160112	7
2025	1	18579	93	11	1	1	160112	7
2025	1	18579	109	11	1	1	160112	7
2025	1	18583	8	11	6	6	160101	7
2025	1	18583	21	11	3	3	160101	7
2025	1	18583	50	11	2	2	160101	7
2025	1	18583	64	11	1	1	160101	7
2025	1	18583	77	11	2	2	160101	7
2025	1	18583	95	11	3	3	160101	7
2025	1	18629	38	11	1	1	160113	7
2025	1	18629	77	11	4	4	160113	7
2025	1	18629	96	11	5	5	160113	7
2025	1	18629	115	11	1	0	160113	7
2025	1	18629	154	11	1	1	160113	7
2025	1	18636	30	11	2	2	160101	7
2025	1	18636	48	11	1	1	160101	7
2025	1	18636	66	11	1	0	160101	7
2025	1	18636	84	11	1	1	160101	7
2025	1	18636	121	11	1	1	160101	7
2025	1	18636	156	11	4	4	160101	7
2025	1	18644	20	11	2	2	160101	7
2025	1	18644	46	11	3	3	160101	7
2025	1	18644	75	11	2	2	160101	7
2025	1	18644	97	11	3	3	160101	7
2025	1	18644	175	11	2	2	160101	7
2025	1	18675	1	11	1	1	160201	7
2025	1	18675	18	11	2	2	160201	7
2025	1	18675	34	11	6	6	160201	7
2025	1	18675	49	11	1	1	160201	7
2025	1	18675	66	11	3	3	160201	7
2025	1	18675	112	11	3	3	160201	7
2025	1	18680	10	11	3	3	160301	7
2025	1	18680	28	11	1	1	160301	7
2025	1	18680	64	11	2	2	160301	7
2025	1	18680	83	11	6	6	160301	7
2025	1	18680	99	11	2	2	160301	7
2025	1	18680	118	11	2	2	160301	7
2025	1	18690	14	11	3	3	160201	7
2025	1	18690	37	11	1	0	160201	7
2025	1	18690	85	11	1	1	160201	7
2025	1	18690	108	11	1	1	160201	7
2025	1	18690	133	11	2	0	160201	7
2025	1	18690	157	11	1	1	160201	7
2025	1	18710	24	11	1	1	160201	7
2025	1	18710	42	11	2	2	160201	7
2025	1	18713	25	11	1	1	160701	7
2025	1	18713	26	11	2	2	160701	7
2025	1	18713	27	11	2	2	160701	7
2025	1	18713	28	11	6	6	160701	7
2025	1	18713	210	11	1	1	160701	7
2025	1	18713	211	11	2	2	160701	7
2025	1	18713	212	11	2	2	160701	7
2025	1	18713	213	11	2	2	160701	7
2025	1	18721	85	11	3	3	160404	7
2025	1	18721	87	11	2	2	160404	7
2025	1	18721	88	11	2	2	160404	7
2025	1	18721	283	11	1	1	160404	7
2025	1	18721	284	11	1	1	160404	7
2025	1	18721	287	11	1	1	160404	7
2025	1	18721	288	11	1	1	160404	7
2025	1	18722	9	11	2	2	160704	7
2025	1	18722	10	11	2	2	160704	7
2025	1	18722	11	11	1	1	160704	7
2025	1	18722	12	11	1	1	160704	7
2025	1	18722	41	11	2	2	160704	7
2025	1	18722	42	11	1	1	160704	7
2025	1	18722	43	11	2	2	160704	7
2025	1	18722	44	11	4	4	160704	7
2025	1	18729	35	11	2	2	160202	7
2025	1	18729	36	11	2	2	160202	7
2025	1	18729	37	11	1	1	160202	7
2025	1	18729	38	11	2	2	160202	7
2025	1	18729	39	11	2	2	160202	7
2025	1	18729	40	11	1	1	160202	7
2025	1	18729	41	11	1	1	160202	7
2025	1	18729	42	11	1	1	160202	7
2025	1	18758	21	11	7	7	160403	7
2025	1	18758	22	11	2	2	160403	7
2025	1	18758	23	11	2	2	160403	7
2025	1	18758	24	11	2	2	160403	7
2025	1	18758	86	11	2	2	160403	7
2025	1	18758	87	11	2	2	160403	7
2025	1	18764	33	11	2	2	160605	7
2025	1	18764	34	11	5	5	160605	7
2025	1	18764	35	11	2	2	160605	7
2025	1	18764	36	11	2	2	160605	7
2025	1	18764	92	11	1	1	160605	7
2025	1	18764	94	11	2	2	160605	7
2025	1	18764	96	11	1	1	160605	7
2025	1	18790	12	11	2	0	170101	7
2025	1	18790	74	11	3	3	170101	7
2025	1	18790	95	11	1	1	170101	7
2025	1	18790	116	12	3	3	170101	7
2025	1	18790	116	22	1	1	170101	7
2025	1	18796	14	11	1	1	170101	7
2025	1	18796	48	11	1	1	170101	7
2025	1	18796	58	11	1	1	170101	7
2025	1	18796	100	11	1	1	170101	7
2025	1	18800	73	11	1	1	170101	7
2025	1	18800	95	11	1	1	170101	7
2025	1	18800	118	11	4	4	170101	7
2025	1	18800	140	11	1	1	170101	7
2025	1	18818	3	11	1	1	170101	7
2025	1	18818	81	11	1	1	170101	7
2025	1	18818	159	11	1	1	170101	7
2025	1	18833	16	11	1	1	170103	7
2025	1	18833	57	11	2	2	170103	7
2025	1	18833	69	11	2	2	170103	7
2025	1	18833	82	11	1	1	170103	7
2025	1	18844	16	11	1	1	170302	7
2025	1	18844	27	11	2	2	170302	7
2025	1	18844	38	11	1	1	170302	7
2025	1	18844	61	11	2	2	170302	7
2025	1	18844	83	11	2	2	170302	7
2025	1	18844	94	11	1	1	170302	7
2025	1	18860	7	11	1	1	170302	7
2025	1	18860	34	11	1	1	170302	7
2025	1	18860	62	11	2	2	170302	7
2025	1	18860	116	11	2	2	170302	7
2025	1	18879	29	11	1	1	170302	7
2025	1	18879	66	11	1	1	170302	7
2025	1	18879	67	11	1	1	170302	7
2025	1	18895	12	11	1	1	180101	3
2025	1	18895	40	11	2	2	180101	3
2025	1	18895	68	11	1	1	180101	3
2025	1	18895	83	11	1	1	180101	3
2025	1	18895	97	11	2	2	180101	3
2025	1	18915	44	11	1	1	180101	3
2025	1	18915	55	11	1	1	180101	3
2025	1	18915	67	11	1	1	180101	3
2025	1	18937	26	11	1	1	180101	3
2025	1	18937	38	11	1	1	180101	3
2025	1	18937	51	11	1	1	180101	3
2025	1	18940	23	11	1	1	180101	3
2025	1	18940	39	11	3	3	180101	3
2025	1	18940	109	11	3	3	180101	3
2025	1	18940	176	11	2	2	180101	3
2025	1	18954	4	11	2	2	180301	3
2025	1	18954	14	11	1	1	180301	3
2025	1	18954	35	11	1	1	180301	3
2025	1	18954	46	11	2	2	180301	3
2025	1	18954	56	11	1	1	180301	3
2025	1	18954	68	11	1	1	180301	3
2025	1	18974	24	11	2	2	180303	3
2025	1	18974	48	11	2	2	180303	3
2025	1	18974	70	11	1	1	180303	3
2025	1	18974	93	11	2	0	180303	3
2025	1	18974	140	11	1	1	180303	3
2025	1	18974	163	11	1	1	180303	3
2025	1	18989	6	11	2	2	180302	3
2025	1	18989	49	11	1	1	180302	3
2025	1	18989	71	11	1	1	180302	3
2025	1	18989	81	11	1	1	180302	3
2025	1	18990	30	11	2	2	180301	3
2025	1	18990	57	11	1	1	180301	3
2025	1	19038	26	11	1	1	180211	6
2025	1	19038	28	11	1	1	180211	6
2025	1	19038	90	11	1	1	180211	6
2025	1	19039	1	11	1	1	180204	6
2025	1	19039	15	11	1	1	180204	6
2025	1	19039	29	11	1	1	180204	6
2025	1	19039	44	11	2	2	180204	6
2025	1	19039	66	11	1	1	180204	6
2025	1	19039	75	11	2	2	180204	6
2025	1	19039	84	11	1	1	180204	6
2025	1	19039	91	11	1	1	180204	6
2025	1	19067	12	11	1	1	190101	5
2025	1	19067	32	11	1	1	190101	5
2025	1	19067	53	11	1	0	190101	5
2025	1	19067	94	11	2	2	190101	5
2025	1	19067	135	11	2	2	190101	5
2025	1	19070	6	11	2	2	190101	5
2025	1	19070	29	11	1	1	190101	5
2025	1	19070	52	11	2	2	190101	5
2025	1	19070	83	11	1	1	190101	5
2025	1	19070	94	11	2	2	190101	5
2025	1	19071	10	11	2	2	190113	5
2025	1	19071	127	11	1	1	190113	5
2025	1	19089	1	11	1	1	190206	5
2025	1	19089	35	11	1	1	190206	5
2025	1	19089	75	11	1	1	190206	5
2025	1	19089	86	11	1	1	190206	5
2025	1	19089	105	11	1	1	190206	5
2025	1	19106	5	11	1	1	190107	5
2025	1	19106	79	11	2	2	190107	5
2025	1	19106	93	11	1	1	190107	5
2025	1	19110	2	11	2	2	190103	5
2025	1	19110	24	11	1	1	190103	5
2025	1	19110	53	11	1	1	190103	5
2025	1	19110	63	11	1	1	190103	5
2025	1	19110	72	11	1	1	190103	5
2025	1	19114	25	11	1	1	190301	7
2025	1	19114	53	11	2	2	190301	7
2025	1	19114	79	11	1	1	190301	7
2025	1	19114	110	11	1	1	190301	7
2025	1	19114	164	11	2	2	190301	7
2025	1	19114	192	11	1	1	190301	7
2025	1	19133	37	11	2	0	190201	5
2025	1	19133	38	11	2	2	190201	5
2025	1	19133	39	11	1	1	190201	5
2025	1	19133	314	11	6	6	190201	5
2025	1	19133	315	11	1	1	190201	5
2025	1	19133	316	11	2	2	190201	5
2025	1	19133	317	11	1	1	190201	5
2025	1	19154	38	11	1	1	190105	5
2025	1	19154	39	11	1	1	190105	5
2025	1	19154	85	11	2	2	190105	5
2025	1	19154	86	11	1	1	190105	5
2025	1	19154	88	11	1	1	190105	5
2025	1	19163	117	11	2	2	190304	7
2025	1	19163	118	11	1	1	190304	7
2025	1	19163	119	11	2	2	190304	7
2025	1	19163	120	11	2	2	190304	7
2025	1	19163	242	11	1	1	190304	7
2025	1	19163	245	11	2	2	190304	7
2025	1	19163	247	11	1	1	190304	7
2025	1	19163	248	11	1	1	190304	7
2025	1	19176	101	11	1	1	190306	7
2025	1	19176	102	11	2	2	190306	7
2025	1	19176	103	11	1	1	190306	7
2025	1	19176	104	11	1	1	190306	7
2025	1	19176	214	11	1	1	190306	7
2025	1	19176	215	11	2	2	190306	7
2025	1	19176	216	11	1	1	190306	7
2025	1	19181	62	11	1	0	200104	1
2025	1	19181	75	11	1	0	200104	1
2025	1	19181	89	11	1	0	200104	1
2025	1	19181	108	11	6	6	200104	1
2025	1	19201	1	11	2	2	200104	1
2025	1	19201	22	11	1	1	200104	1
2025	1	19201	57	11	1	0	200104	1
2025	1	19201	98	11	2	2	200104	1
2025	1	19201	118	11	1	1	200104	1
2025	1	19217	13	11	2	2	200101	1
2025	1	19217	30	11	2	2	200101	1
2025	1	19217	63	11	1	1	200101	1
2025	1	19217	79	11	1	1	200101	1
2025	1	19217	96	11	1	1	200101	1
2025	1	19217	112	11	1	1	200101	1
2025	1	19220	12	11	1	1	200104	1
2025	1	19220	72	11	1	1	200104	1
2025	1	19220	92	11	1	1	200104	1
2025	1	19220	113	12	2	2	200104	1
2025	1	19220	113	22	1	1	200104	1
2025	1	19229	16	11	2	2	200115	1
2025	1	19229	60	11	1	1	200115	1
2025	1	19229	104	11	1	1	200115	1
2025	1	19250	16	11	2	2	200601	1
2025	1	19250	42	11	2	2	200601	1
2025	1	19250	59	11	1	0	200601	1
2025	1	19250	73	11	1	0	200601	1
2025	1	19250	87	11	1	1	200601	1
2025	1	19250	112	11	1	1	200601	1
2025	1	19265	10	11	1	1	200402	1
2025	1	19265	24	11	2	2	200402	1
2025	1	19265	49	11	2	2	200402	1
2025	1	19265	63	11	1	1	200402	1
2025	1	19265	77	11	2	2	200402	1
2025	1	19265	103	11	2	2	200402	1
2025	1	19277	9	11	2	2	200605	1
2025	1	19277	26	11	2	2	200605	1
2025	1	19277	43	11	2	2	200605	1
2025	1	19277	74	11	1	1	200605	1
2025	1	19277	93	11	3	3	200605	1
2025	1	19277	111	11	1	1	200605	1
2025	1	19285	15	11	2	2	200606	1
2025	1	19285	35	11	1	1	200606	1
2025	1	19285	72	11	1	1	200606	1
2025	1	19285	91	11	2	2	200606	1
2025	1	19285	112	11	3	3	200606	1
2025	1	19285	131	11	3	3	200606	1
2025	1	19296	14	11	1	1	200601	1
2025	1	19296	37	11	1	0	200601	1
2025	1	19296	107	11	1	0	200601	1
2025	1	19296	154	11	1	1	200601	1
2025	1	19315	2	11	1	1	200401	1
2025	1	19315	17	11	2	2	200401	1
2025	1	19315	44	11	2	2	200401	1
2025	1	19315	59	11	1	1	200401	1
2025	1	19315	89	11	1	1	200401	1
2025	1	19315	103	11	2	2	200401	1
2025	1	19324	10	11	2	0	200110	1
2025	1	19324	24	11	1	1	200110	1
2025	1	19324	53	11	1	1	200110	1
2025	1	19324	67	11	1	1	200110	1
2025	1	19324	96	11	1	1	200110	1
2025	1	19333	9	11	2	2	200110	1
2025	1	19333	46	11	1	1	200110	1
2025	1	19333	63	11	1	1	200110	1
2025	1	19333	80	11	1	0	200110	1
2025	1	19333	97	11	2	0	200110	1
2025	1	19333	113	11	1	0	200110	1
2025	1	19345	9	11	2	2	200605	1
2025	1	19345	22	11	1	1	200605	1
2025	1	19345	48	11	1	1	200605	1
2025	1	19345	61	11	3	3	200605	1
2025	1	19345	73	11	1	1	200605	1
2025	1	19345	86	11	1	0	200605	1
2025	1	19364	9	11	3	3	200501	1
2025	1	19364	107	11	1	1	200501	1
2025	1	19364	127	11	1	1	200501	1
2025	1	19368	56	11	2	2	200601	1
2025	1	19368	107	11	1	1	200601	1
2025	1	19384	10	11	1	1	200107	1
2025	1	19384	29	11	2	2	200107	1
2025	1	19384	48	11	4	4	200107	1
2025	1	19384	106	11	2	2	200107	1
2025	1	19384	125	11	3	3	200107	1
2025	1	19388	217	11	1	1	200114	1
2025	1	19388	218	11	2	2	200114	1
2025	1	19388	219	11	6	6	200114	1
2025	1	19388	220	11	2	2	200114	1
2025	1	19388	535	11	1	1	200114	1
2025	1	19388	536	11	1	1	200114	1
2025	1	19388	537	11	1	1	200114	1
2025	1	19388	538	11	1	1	200114	1
2025	1	19392	9	11	1	1	200209	1
2025	1	19392	10	11	2	2	200209	1
2025	1	19392	11	11	2	2	200209	1
2025	1	19392	12	11	1	1	200209	1
2025	1	19392	80	11	1	1	200209	1
2025	1	19392	81	11	3	3	200209	1
2025	1	19392	82	11	1	1	200209	1
2025	1	19392	83	11	1	1	200209	1
2025	1	19393	389	11	2	2	200114	1
2025	1	19393	390	11	1	1	200114	1
2025	1	19393	391	13	2	2	200114	1
2025	1	19393	391	23	2	2	200114	1
2025	1	19393	391	33	2	2	200114	1
2025	1	19393	392	11	2	2	200114	1
2025	1	19393	830	11	2	2	200114	1
2025	1	19393	831	11	1	1	200114	1
2025	1	19393	832	11	2	2	200114	1
2025	1	19393	833	11	2	2	200114	1
2025	1	19436	174	11	1	1	200301	4
2025	1	19436	176	11	1	1	200301	4
2025	1	19436	355	11	2	2	200301	4
2025	1	19436	356	11	1	1	200301	4
2025	1	19436	357	11	1	1	200301	4
2025	1	19436	358	11	2	2	200301	4
2025	1	19436	359	11	2	2	200301	4
2025	1	19436	360	11	1	1	200301	4
2025	1	19441	4	11	1	0	210101	6
2025	1	19441	50	11	4	4	210101	6
2025	1	19441	139	11	1	1	210101	6
2025	1	19452	9	11	1	1	210101	6
2025	1	19452	56	11	1	0	210101	6
2025	1	19452	69	11	1	1	210101	6
2025	1	19452	81	11	1	1	210101	6
2025	1	19452	103	11	1	1	210101	6
2025	1	19452	114	11	1	0	210101	6
2025	1	19463	10	11	1	1	211101	6
2025	1	19463	26	11	1	0	211101	6
2025	1	19463	64	11	1	0	211101	6
2025	1	19463	93	11	1	1	211101	6
2025	1	19463	101	11	1	0	211101	6
2025	1	19477	26	11	1	1	210109	6
2025	1	19477	62	11	2	2	210109	6
2025	1	19477	78	11	1	1	210109	6
2025	1	19477	126	11	3	0	210109	6
2025	1	19477	144	11	2	0	210109	6
2025	1	19481	21	11	1	1	211101	6
2025	1	19481	45	11	1	1	211101	6
2025	1	19481	74	11	2	2	211101	6
2025	1	19481	99	11	1	1	211101	6
2025	1	19505	10	11	1	1	210808	6
2025	1	19505	24	11	1	1	210808	6
2025	1	19505	40	11	1	0	210808	6
2025	1	19505	55	11	1	1	210808	6
2025	1	19505	95	11	1	0	210808	6
2025	1	19515	14	11	1	1	210304	6
2025	1	19515	62	11	2	2	210304	6
2025	1	19526	33	11	3	3	210501	6
2025	1	19526	104	11	1	0	210501	6
2025	1	19542	13	11	1	1	210208	6
2025	1	19542	14	11	1	1	210208	6
2025	1	19542	15	11	2	0	210208	6
2025	1	19542	16	11	2	0	210208	6
2025	1	19542	67	11	1	1	210208	6
2025	1	19542	69	11	2	2	210208	6
2025	1	19542	70	11	1	1	210208	6
2025	1	19542	97	11	2	2	210208	6
2025	1	19548	25	11	1	1	210501	6
2025	1	19548	26	11	1	1	210501	6
2025	1	19548	27	11	1	1	210501	6
2025	1	19548	153	11	2	0	210501	6
2025	1	19548	156	11	1	1	210501	6
2025	1	19548	158	11	1	0	210501	6
2025	1	19548	159	11	1	0	210501	6
2025	1	19548	160	11	1	1	210501	6
2025	1	19563	47	11	1	1	210404	6
2025	1	19563	48	11	2	0	210404	6
2025	1	19563	248	11	1	0	210404	6
2025	1	19563	257	11	2	2	210404	6
2025	1	19563	258	11	1	1	210404	6
2025	1	19563	259	11	2	2	210404	6
2025	1	19563	261	11	2	0	210404	6
2025	1	19563	262	11	1	1	210404	6
2025	1	19569	57	11	1	0	210406	6
2025	1	19569	58	11	1	1	210406	6
2025	1	19569	193	11	2	2	210406	6
2025	1	19569	195	11	3	3	210406	6
2025	1	19569	201	11	1	1	210406	6
2025	1	19569	203	11	1	1	210406	6
2025	1	19569	204	11	1	1	210406	6
2025	1	19569	205	11	2	2	210406	6
2025	1	19575	175	11	1	1	210901	6
2025	1	19575	176	11	1	0	210901	6
2025	1	19575	189	11	1	1	210901	6
2025	1	19575	191	11	1	1	210901	6
2025	1	19575	192	11	1	1	210901	6
2025	1	19575	193	11	1	1	210901	6
2025	1	19575	196	11	2	2	210901	6
2025	1	19595	5	11	2	2	211105	6
2025	1	19595	6	11	1	1	211105	6
2025	1	19595	187	11	1	0	211105	6
2025	1	19595	196	11	1	1	211105	6
2025	1	19595	197	11	1	0	211105	6
2025	1	19612	17	11	1	1	210708	6
2025	1	19612	65	11	2	2	210708	6
2025	1	19612	67	11	1	1	210708	6
2025	1	19612	68	11	2	2	210708	6
2025	1	19612	71	11	2	2	210708	6
2025	1	19633	5	11	1	1	220101	7
2025	1	19633	35	11	4	4	220101	7
2025	1	19633	82	11	1	1	220101	7
2025	1	19633	97	11	1	1	220101	7
2025	1	19640	37	11	2	2	220101	7
2025	1	19640	63	11	2	2	220101	7
2025	1	19653	20	11	1	1	220304	7
2025	1	19653	42	11	2	2	220304	7
2025	1	19653	53	11	2	2	220304	7
2025	1	19653	65	11	1	1	220304	7
2025	1	19653	76	11	1	1	220304	7
2025	1	19653	85	11	1	1	220304	7
2025	1	19661	3	11	2	2	220801	7
2025	1	19661	45	11	2	2	220801	7
2025	1	19661	59	11	1	1	220801	7
2025	1	19661	73	11	1	1	220801	7
2025	1	19661	87	11	2	2	220801	7
2025	1	19661	101	11	1	1	220801	7
2025	1	19670	5	11	4	4	220104	7
2025	1	19670	23	11	2	2	220104	7
2025	1	19670	38	11	1	1	220104	7
2025	1	19670	54	11	1	1	220104	7
2025	1	19670	85	11	2	2	220104	7
2025	1	19670	115	11	1	1	220104	7
2025	1	19682	6	11	2	2	220510	7
2025	1	19682	50	11	4	4	220510	7
2025	1	19682	112	11	2	2	220510	7
2025	1	19682	133	11	2	2	220510	7
2025	1	19689	11	11	1	1	220101	7
2025	1	19689	12	11	1	1	220101	7
2025	1	19689	173	11	3	3	220101	7
2025	1	19689	174	11	1	1	220101	7
2025	1	19689	175	11	1	1	220101	7
2025	1	19689	176	11	1	1	220101	7
2025	1	19689	177	11	1	1	220101	7
2025	1	19689	178	11	1	1	220101	7
2025	1	19706	53	11	1	1	220401	7
2025	1	19706	54	11	2	2	220401	7
2025	1	19706	56	11	2	2	220401	7
2025	1	19706	148	11	1	1	220401	7
2025	1	19706	149	11	1	1	220401	7
2025	1	19706	150	11	2	2	220401	7
2025	1	19706	155	11	1	1	220401	7
2025	1	19706	156	11	1	1	220401	7
2025	1	19711	117	11	1	1	220101	7
2025	1	19711	118	11	1	1	220101	7
2025	1	19711	119	11	1	1	220101	7
2025	1	19711	283	11	1	1	220101	7
2025	1	19711	284	11	3	3	220101	7
2025	1	19711	288	11	1	1	220101	7
2025	1	19726	27	11	1	1	220909	7
2025	1	19726	42	11	2	2	220909	7
2025	1	19726	58	11	4	4	220909	7
2025	1	19726	76	11	1	1	220909	7
2025	1	19726	93	11	2	2	220909	7
2025	1	19726	124	11	2	2	220909	7
2025	1	19726	170	11	2	2	220909	7
2025	1	19739	13	11	6	6	220901	7
2025	1	19739	77	11	1	1	220901	7
2025	1	19739	98	11	4	4	220901	7
2025	1	19739	143	11	2	2	220901	7
2025	1	19739	183	11	1	1	220901	7
2025	1	19749	19	11	1	1	220901	7
2025	1	19749	35	11	1	1	220901	7
2025	1	19749	51	11	1	1	220901	7
2025	1	19749	68	11	1	1	220901	7
2025	1	19749	85	11	1	0	220901	7
2025	1	19749	101	11	2	2	220901	7
2025	1	19749	119	11	2	2	220901	7
2025	1	19749	136	11	1	1	220901	7
2025	1	19765	22	11	1	1	220601	7
2025	1	19765	41	11	1	1	220601	7
2025	1	19765	61	11	1	0	220601	7
2025	1	19765	80	12	2	2	220601	7
2025	1	19765	80	22	2	2	220601	7
2025	1	19765	101	11	2	0	220601	7
2025	1	19765	119	12	2	2	220601	7
2025	1	19774	18	11	2	2	220602	7
2025	1	19774	36	11	2	2	220602	7
2025	1	19774	55	11	3	3	220602	7
2025	1	19774	92	11	1	1	220602	7
2025	1	19774	110	11	1	1	220602	7
2025	1	19774	145	11	1	1	220602	7
2025	1	19791	7	11	2	2	220601	7
2025	1	19791	42	11	2	2	220601	7
2025	1	19791	54	11	1	1	220601	7
2025	1	19791	78	11	1	1	220601	7
2025	1	19798	18	11	1	1	220205	7
2025	1	19798	19	11	2	2	220205	7
2025	1	19798	20	11	2	2	220205	7
2025	1	19798	21	11	2	2	220205	7
2025	1	19798	52	11	4	4	220205	7
2025	1	19798	53	11	2	2	220205	7
2025	1	19798	54	11	2	2	220205	7
2025	1	19798	55	11	2	2	220205	7
2025	1	19799	147	11	1	1	220603	7
2025	1	19799	148	11	1	1	220603	7
2025	1	19799	314	11	2	2	220603	7
2025	1	19830	9	11	1	1	230104	3
2025	1	19830	30	11	1	1	230104	3
2025	1	19830	71	11	3	3	230104	3
2025	1	19830	91	11	4	4	230104	3
2025	1	19830	112	11	4	4	230104	3
2025	1	19830	132	11	1	0	230104	3
2025	1	19835	3	11	1	0	230108	3
2025	1	19835	14	11	1	1	230108	3
2025	1	19835	17	11	1	0	230108	3
2025	1	19835	68	11	1	1	230108	3
2025	1	19835	88	11	1	1	230108	3
2025	1	19839	8	11	2	2	230101	3
2025	1	19839	18	11	1	1	230101	3
2025	1	19839	29	11	1	1	230101	3
2025	1	19839	39	11	1	1	230101	3
2025	1	19839	51	11	1	0	230101	3
2025	1	19839	74	11	1	1	230101	3
2025	1	19839	94	11	1	1	230101	3
2025	1	19860	15	11	2	2	230110	3
2025	1	19860	34	11	1	1	230110	3
2025	1	19860	51	11	2	2	230110	3
2025	1	19860	67	11	1	0	230110	3
2025	1	19860	135	11	1	1	230110	3
2025	1	19860	148	11	2	2	230110	3
2025	1	19862	4	11	2	2	230110	3
2025	1	19862	12	11	3	3	230110	3
2025	1	19862	20	11	1	1	230110	3
2025	1	19862	36	11	1	1	230110	3
2025	1	19862	47	11	1	1	230110	3
2025	1	19862	65	11	1	1	230110	3
2025	1	19873	17	11	1	1	230110	3
2025	1	19873	36	11	1	0	230110	3
2025	1	19873	73	11	1	1	230110	3
2025	1	19873	92	11	2	2	230110	3
2025	1	19873	112	11	2	2	230110	3
2025	1	19873	131	11	1	1	230110	3
2025	1	19879	21	11	1	0	230101	3
2025	1	19879	53	11	2	2	230101	3
2025	1	19879	69	11	1	0	230101	3
2025	1	19879	85	11	1	1	230101	3
2025	1	19879	132	11	3	0	230101	3
2025	1	19892	2	11	1	1	230101	3
2025	1	19892	35	11	1	0	230101	3
2025	1	19892	51	11	1	1	230101	3
2025	1	19892	67	11	4	0	230101	3
2025	1	19892	99	11	1	1	230101	3
2025	1	19892	115	11	1	1	230101	3
2025	1	19930	16	11	1	0	230110	3
2025	1	19930	28	11	1	1	230110	3
2025	1	19930	45	11	2	2	230110	3
2025	1	19941	15	11	1	0	230110	3
2025	1	19941	28	11	1	0	230110	3
2025	1	19941	46	11	1	0	230110	3
2025	1	19947	73	11	1	0	230101	3
2025	1	19966	3	11	2	2	230101	3
2025	1	19966	16	11	1	1	230101	3
2025	1	19966	39	11	2	2	230101	3
2025	1	19966	48	11	1	0	230101	3
2025	1	19966	63	11	1	0	230101	3
2025	1	19982	19	11	1	0	230110	3
2025	1	19982	25	11	2	2	230110	3
2025	1	19982	34	11	2	2	230110	3
2025	1	19982	43	11	1	0	230110	3
2025	1	20004	16	11	4	4	230401	6
2025	1	20004	24	11	4	4	230401	6
2025	1	20004	49	11	2	2	230401	6
2025	1	20004	84	11	1	1	230401	6
2025	1	20004	101	11	2	2	230401	6
2025	1	20004	123	11	1	1	230401	6
2025	1	20005	10	11	1	1	230401	6
2025	1	20005	78	11	1	1	230401	6
2025	1	20005	130	11	1	1	230401	6
2025	1	20012	41	11	2	2	230111	3
2025	1	20012	42	11	1	0	230111	3
2025	1	20012	43	11	1	1	230111	3
2025	1	20012	205	11	1	1	230111	3
2025	1	20012	206	11	1	1	230111	3
2025	1	20012	207	11	1	1	230111	3
2025	1	20012	208	11	1	1	230111	3
2025	1	20022	1	11	1	0	230106	3
2025	1	20022	2	11	1	1	230106	3
2025	1	20022	3	11	1	0	230106	3
2025	1	20022	4	11	1	1	230106	3
2025	1	20022	115	11	3	3	230106	3
2025	1	20022	116	11	1	1	230106	3
2025	1	20022	120	11	1	0	230106	3
2025	1	20022	124	11	1	1	230106	3
2025	1	20033	1	11	2	2	230203	6
2025	1	20033	28	11	2	2	230203	6
2025	1	20033	37	11	1	1	230203	6
2025	1	20033	46	11	1	1	230203	6
2025	1	20033	56	11	3	0	230203	6
2025	1	20033	63	11	1	1	230203	6
2025	1	20033	82	11	1	1	230203	6
2025	1	20033	99	11	2	2	230203	6
2025	1	20043	36	11	1	1	240101	1
2025	1	20043	53	11	3	3	240101	1
2025	1	20043	107	11	1	1	240101	1
2025	1	20043	161	11	2	2	240101	1
2025	1	20043	179	11	3	3	240101	1
2025	1	20054	28	11	1	1	240101	1
2025	1	20054	47	11	2	2	240101	1
2025	1	20054	65	11	6	6	240101	1
2025	1	20054	84	11	1	1	240101	1
2025	1	20054	123	11	2	2	240101	1
