ENCUESTA NACIONAL DE HOGARES
AÑO = 2024
TRIMESTRE = 4
MÓDULO: GOBERNABILIDAD, DEMOCRACIA Y TRANSPARENCIA
FUENTE: INSTITUTO NACIONAL DE ESTADÍSTICA E INFORMÁTICA
AÑO MES CONGLOME VIVIENDA HOGAR CODPERSO UBIGEO DOMINIO P1.01
2024 11 16884 90 11 2 110101 2 1
2024 11 16884 103 11 1 110101 2 3
2024 11 16884 117 11 1 110101 2 1
2024 11 16908 16 11 1 110101 2 1
2024 11 16908 53 11 1 110101 2 2
2024 11 16908 67 11 1 110101 2 1
2024 11 16908 104 11 3 110101 2 1
2024 11 16914 10 11 2 110101 2 3
2024 11 16914 24 11 2 110101 2 2
2024 11 16914 38 11 8 110101 2 2
2024 11 16914 52 11 1 110101 2 9
2024 11 16914 66 11 1 110101 2 1
2024 11 16914 80 11 2 110101 2 2
2024 11 16914 95 11 2 110101 2 9
2024 11 16914 121 11 1 110101 2 1
2024 11 16924 17 11 1 110101 2 1
2024 11 16924 31 11 1 110101 2 1
2024 11 16924 35 11 1 110101 2 2
2024 11 16932 1 11 1 110207 2 1
2024 11 16932 19 11 2 110207 2 1
2024 11 16932 55 11 2 110207 2 9
2024 11 16932 73 11 1 110207 2 1
2024 11 16932 92 11 2 110207 2 1
2024 11 16932 110 11 1 110207 2 1
2024 11 16939 3 11 1 110103 2 2
2024 11 16939 29 11 1 110103 2 3
2024 11 16939 55 11 1 110103 2 2
2024 11 16939 79 11 1 110103 2 1
2024 11 16939 105 11 2 110103 2 1
2024 11 16939 131 11 1 110103 2 2
2024 11 16943 3 11 1 110501 2 3
2024 11 16943 23 11 2 110501 2 2
2024 11 16943 43 11 1 110501 2 1
2024 11 16943 82 11 1 110501 2 2
2024 11 16943 103 11 2 110501 2 9
2024 11 16943 120 11 2 110501 2 2
2024 11 16981 6 11 1 110206 2 1
2024 11 16981 33 11 1 110206 2 2
2024 11 16981 47 11 2 110206 2 5
2024 11 16981 87 11 1 110206 2 2
2024 11 16981 101 11 1 110206 2 2
2024 11 16981 113 11 1 110206 2 3
2024 11 16993 7 11 3 110210 2 2
2024 11 16993 25 11 1 110210 2 2
2024 11 16993 43 11 2 110210 2 2
2024 11 16993 61 11 1 110210 2 2
2024 11 16993 79 11 1 110210 2 9
2024 11 16993 115 11 2 110210 2 5
2024 11 17000 16 11 3 110201 2 1
2024 11 17000 33 11 2 110201 2 1
2024 11 17000 51 11 4 110201 2 1
2024 11 17000 102 11 1 110201 2 2
2024 11 17000 119 11 2 110201 2 1
2024 11 17000 137 11 2 110201 2 1
2024 11 17018 6 11 1 110507 2 2
2024 11 17018 22 11 1 110507 2 1
2024 11 17018 37 11 1 110507 2 2
2024 11 17018 68 11 2 110507 2 2
2024 11 17018 84 11 2 110507 2 2
2024 11 17024 11 11 3 110207 2 2
2024 11 17024 30 11 1 110207 2 2
2024 11 17024 48 11 1 110207 2 2
2024 11 17024 67 11 2 110207 2 2
2024 11 17024 86 11 3 110207 2 2
2024 11 17024 160 11 2 110207 2 2
2024 11 17026 21 11 2 110108 2 2
2024 11 17026 38 11 1 110108 2 2
2024 11 17026 54 11 1 110108 2 1
2024 11 17026 71 12 2 110108 2 1
2024 11 17026 71 22 1 110108 2 2
2024 11 17026 104 11 1 110108 2 1
2024 11 17048 25 11 3 110301 2 2
2024 11 17048 60 11 1 110301 2 1
2024 11 17048 77 12 2 110301 2 1
2024 11 17048 77 22 1 110301 2 1
2024 11 17048 111 11 3 110301 2 1
2024 11 17063 14 11 2 110504 2 1
2024 11 17063 31 11 2 110504 2 4
2024 11 17063 64 11 1 110504 2 1
2024 11 17063 81 11 2 110504 2 2
2024 11 17063 98 11 2 110504 2 1
2024 11 17063 119 11 1 110504 2 1
2024 11 17080 6 11 2 110111 2 5
2024 11 17080 7 11 1 110111 2 1
2024 11 17080 8 11 2 110111 2 1
2024 11 17080 65 11 1 110111 2 1
2024 11 17080 66 11 1 110111 2 2
2024 11 17080 67 11 2 110111 2 1
2024 11 17080 68 11 1 110111 2 1
2024 11 17080 69 11 1 110111 2 1
2024 11 17095 41 11 2 110209 5 1
2024 11 17095 42 11 2 110209 5 1
2024 11 17095 43 11 1 110209 5 1
2024 11 17095 44 11 2 110209 5 1
2024 11 17095 99 11 2 110209 5 2
2024 11 17095 100 11 1 110209 5 5
2024 11 17095 101 11 1 110209 5 1
2024 11 17095 102 11 1 110209 5 3
2024 11 17103 4 11 3 120114 5 2
2024 11 17103 17 11 2 120114 5 3
2024 11 17103 39 11 1 120114 5 3
2024 11 17103 51 11 4 120114 5 2
2024 11 17103 59 11 1 120114 5 3
2024 11 17103 74 11 1 120114 5 3
2024 11 17113 38 11 1 120114 5 2
2024 11 17113 60 11 1 120114 5 2
2024 11 17113 78 11 1 120114 5 1
2024 11 17113 99 11 2 120114 5 1
2024 11 17113 121 11 1 120114 5 1
2024 11 17113 137 11 1 120114 5 2
2024 11 17113 157 11 1 120114 5 1
2024 11 17113 195 11 2 120114 5 2
2024 11 17116 5 11 2 120114 5 2
2024 11 17116 19 11 4 120114 5 5
2024 11 17116 35 11 1 120114 5 2
2024 11 17116 48 11 1 120114 5 2
2024 11 17116 62 11 1 120114 5 3
2024 11 17116 76 11 1 120114 5 1
2024 11 17116 105 11 1 120114 5 2
2024 11 17116 147 11 2 120114 5 2
2024 11 17122 12 11 1 120101 5 1
2024 11 17122 29 11 1 120101 5 1
2024 11 17122 45 11 1 120101 5 1
2024 11 17122 62 11 1 120101 5 2
2024 11 17122 95 11 3 120101 5 2
2024 11 17122 111 11 2 120101 5 2
2024 11 17131 14 11 1 120114 5 1
2024 11 17131 42 11 1 120114 5 2
2024 11 17131 56 11 1 120114 5 1
2024 11 17131 70 11 1 120114 5 2
2024 11 17131 84 11 1 120114 5 1
2024 11 17131 98 11 2 120114 5 9
2024 11 17131 113 11 1 120114 5 2
2024 11 17137 40 11 1 120101 5 1
2024 11 17137 136 11 2 120101 5 9
2024 11 17137 152 11 2 120101 5 2
2024 11 17166 12 11 2 120133 5 2
2024 11 17166 26 11 2 120133 5 5
2024 11 17166 51 11 1 120133 5 1
2024 11 17166 64 11 4 120133 5 2
2024 11 17166 77 11 2 120133 5 2
2024 11 17166 91 11 1 120133 5 5
2024 11 17171 2 11 1 120213 5 2
2024 11 17171 33 11 2 120213 5 2
2024 11 17171 47 11 1 120213 5 1
2024 11 17171 62 11 4 120213 5 3
2024 11 17171 78 11 1 120213 5 2
2024 11 17171 93 11 1 120213 5 2
2024 11 17183 13 11 1 120701 5 2
2024 11 17183 31 11 1 120701 5 2
2024 11 17183 68 11 2 120701 5 2
2024 11 17183 86 11 6 120701 5 2
2024 11 17183 104 11 3 120701 5 3
2024 11 17183 122 11 1 120701 5 2
2024 11 17188 13 11 2 120810 5 2
2024 11 17188 28 11 1 120810 5 2
2024 11 17188 44 11 1 120810 5 2
2024 11 17188 59 11 1 120810 5 1
2024 11 17188 91 11 3 120810 5 3
2024 11 17188 105 11 2 120810 5 3
2024 11 17193 6 11 1 120801 5 2
2024 11 17193 15 11 1 120801 5 2
2024 11 17193 24 11 1 120801 5 1
2024 11 17193 42 11 1 120801 5 1
2024 11 17193 50 11 1 120801 5 1
2024 11 17193 59 11 1 120801 5 1
2024 11 17195 4 11 2 120210 5 2
2024 11 17195 36 11 1 120210 5 2
2024 11 17195 53 11 1 120210 5 2
2024 11 17195 69 11 2 120210 5 2
2024 11 17195 85 11 1 120210 5 1
2024 11 17195 101 11 1 120210 5 1
2024 11 17205 6 11 1 120701 5 5
2024 11 17205 21 11 3 120701 5 2
2024 11 17205 52 11 3 120701 5 2
2024 11 17205 67 11 1 120701 5 1
2024 11 17205 83 11 1 120701 5 5
2024 11 17205 98 11 2 120701 5 1
2024 11 17257 1 11 1 120802 5 1
2024 11 17257 2 11 1 120802 5 1
2024 11 17257 3 11 1 120802 5 2
2024 11 17257 4 11 1 120802 5 1
2024 11 17257 32 11 2 120802 5 5
2024 11 17257 47 11 2 120802 5 5
2024 11 17257 48 11 2 120802 5 5
2024 11 17257 50 11 1 120802 5 1
2024 11 17271 21 11 1 120403 5 2
2024 11 17271 22 11 1 120403 5 1
2024 11 17271 24 11 2 120403 5 3
2024 11 17271 87 11 1 120403 5 1
2024 11 17271 88 11 2 120403 5 2
2024 11 17271 89 11 1 120403 5 1
2024 11 17271 90 11 2 120403 5 1
2024 11 17271 91 11 1 120403 5 1
2024 11 17277 73 11 1 120901 5 1
2024 11 17277 74 11 4 120901 5 1
2024 11 17277 75 11 1 120901 5 2
2024 11 17277 76 11 1 120901 5 1
2024 11 17277 341 11 1 120901 5 2
2024 11 17277 342 11 1 120901 5 5
2024 11 17277 343 11 1 120901 5 2
2024 11 17277 344 11 2 120901 5 1
2024 11 17285 19 11 1 120502 5 1
2024 11 17285 20 11 1 120502 5 1
2024 11 17285 45 11 1 120502 5 5
2024 11 17285 46 11 1 120502 5 5
2024 11 17285 48 11 1 120502 5 5
2024 11 17285 50 11 1 120502 5 5
2024 11 17288 5 11 1 120412 5 5
2024 11 17288 13 11 1 120412 5 1
2024 11 17288 29 11 1 120412 5 2
2024 11 17288 38 11 2 120412 5 5
2024 11 17288 46 11 1 120412 5 5
2024 11 17288 54 11 1 120412 5 2
2024 11 17288 60 11 2 120412 5 2
2024 11 17288 68 11 1 120412 5 5
2024 11 17306 61 11 2 120302 7 5
2024 11 17306 62 11 1 120302 7 2
2024 11 17306 63 11 1 120302 7 2
2024 11 17306 168 11 2 120302 7 5
2024 11 17306 169 11 1 120302 7 2
2024 11 17306 170 11 2 120302 7 2
2024 11 17306 171 11 2 120302 7 4
2024 11 17306 172 11 1 120302 7 2
2024 11 17331 14 11 4 130105 1 9
2024 11 17331 34 11 1 130105 1 9
2024 11 17331 72 11 1 130105 1 5
2024 11 17331 91 11 2 130105 1 1
2024 11 17331 111 11 1 130105 1 1
2024 11 17331 129 11 1 130105 1 1
2024 11 17335 13 11 2 130101 1 1
2024 11 17335 26 11 1 130101 1 3
2024 11 17335 41 11 1 130101 1 4
2024 11 17335 76 11 2 130101 1 1
2024 11 17335 94 11 1 130101 1 2
2024 11 17335 111 11 1 130101 1 1
2024 11 17335 143 11 1 130101 1 2
2024 11 17335 161 11 4 130101 1 3
2024 11 17371 5 11 1 130101 1 2
2024 11 17371 40 11 1 130101 1 9
2024 11 17371 57 11 1 130101 1 3
2024 11 17371 95 11 1 130101 1 1
2024 11 17371 108 11 1 130101 1 1
2024 11 17371 127 11 2 130101 1 9
2024 11 17371 147 11 2 130101 1 1
2024 11 17394 58 11 2 130111 1 9
2024 11 17394 83 11 1 130111 1 1
2024 11 17394 105 11 1 130111 1 3
2024 11 17394 112 11 3 130111 1 2
2024 11 17394 116 11 2 130111 1 9
2024 11 17394 132 11 1 130111 1 2
2024 11 17397 3 11 2 130102 1 1
2024 11 17397 15 11 3 130102 1 2
2024 11 17397 26 11 1 130102 1 2
2024 11 17397 38 11 2 130102 1 9
2024 11 17397 50 11 2 130102 1 1
2024 11 17397 85 11 2 130102 1 1
2024 11 17401 50 11 4 130101 1 1
2024 11 17401 65 11 3 130101 1 1
2024 11 17413 27 11 6 130105 1 2
2024 11 17413 54 11 1 130105 1 9
2024 11 17413 68 11 1 130105 1 2
2024 11 17413 83 11 1 130105 1 2
2024 11 17420 3 11 1 130101 1 2
2024 11 17420 42 11 1 130101 1 3
2024 11 17420 54 11 1 130101 1 1
2024 11 17420 67 11 1 130101 1 1
2024 11 17420 79 11 1 130101 1 1
2024 11 17420 118 11 1 130101 1 2
2024 11 17425 44 11 3 130101 1 9
2024 11 17425 67 11 1 130101 1 1
2024 11 17425 90 11 1 130101 1 1
2024 11 17425 135 11 2 130101 1 9
2024 11 17425 160 11 2 130101 1 9
2024 11 17425 205 11 1 130101 1 1
2024 11 17425 228 11 1 130101 1 1
2024 11 17460 10 11 2 130208 1 5
2024 11 17460 23 11 2 130208 1 2
2024 11 17460 52 11 1 130208 1 2
2024 11 17460 63 11 1 130208 1 2
2024 11 17460 77 11 2 130208 1 2
2024 11 17460 90 11 2 130208 1 1
2024 11 17472 3 11 1 130205 1 5
2024 11 17472 17 11 1 130205 1 1
2024 11 17472 59 11 1 130205 1 1
2024 11 17472 72 11 1 130205 1 2
2024 11 17472 88 11 1 130205 1 2
2024 11 17472 114 11 1 130205 1 2
2024 11 17485 10 11 2 130702 1 1
2024 11 17485 32 11 1 130702 1 1
2024 11 17485 56 11 2 130702 1 1
2024 11 17485 99 11 1 130702 1 5
2024 11 17485 116 11 2 130702 1 2
2024 11 17485 161 11 1 130702 1 5
2024 11 17497 45 11 1 130104 1 9
2024 11 17497 61 11 3 130104 1 2
2024 11 17497 78 11 1 130104 1 9
2024 11 17497 127 11 1 130104 1 1
2024 11 17497 144 11 2 130104 1 9
2024 11 17503 10 11 1 130401 1 3
2024 11 17503 26 11 1 130401 1 1
2024 11 17503 57 11 1 130401 1 1
2024 11 17503 72 11 2 130401 1 2
2024 11 17503 88 11 2 130401 1 1
2024 11 17503 103 11 2 130401 1 1
2024 11 17515 3 11 2 130808 4 9
2024 11 17515 52 11 1 130808 4 4
2024 11 17515 75 11 1 130808 4 1
2024 11 17515 99 11 2 130808 4 1
2024 11 17515 124 11 2 130808 4 3
2024 11 17515 173 11 2 130808 4 3
2024 11 17517 16 11 2 130901 4 1
2024 11 17517 33 11 1 130901 4 1
2024 11 17517 56 11 1 130901 4 2
2024 11 17517 73 11 1 130901 4 5
2024 11 17517 110 11 1 130901 4 5
2024 11 17517 129 11 1 130901 4 9
2024 11 17521 1 11 2 131006 4 2
2024 11 17521 22 11 4 131006 4 2
2024 11 17521 60 11 5 131006 4 2
2024 11 17521 78 11 2 131006 4 3
2024 11 17534 21 11 2 130702 1 5
2024 11 17534 22 11 2 130702 1 2
2024 11 17534 23 11 1 130702 1 5
2024 11 17534 24 11 2 130702 1 5
2024 11 17534 101 11 2 130702 1 2
2024 11 17534 102 11 1 130702 1 1
2024 11 17534 103 11 2 130702 1 5
2024 11 17534 104 11 4 130702 1 2
2024 11 17553 86 11 1 130801 4 5
2024 11 17553 87 11 1 130801 4 5
2024 11 17553 88 11 2 130801 4 1
2024 11 17553 217 11 1 130801 4 5
2024 11 17553 218 11 2 130801 4 5
2024 11 17553 220 11 2 130801 4 5
2024 11 17553 221 11 1 130801 4 2
2024 11 17553 224 11 1 130801 4 5
2024 11 17555 41 11 2 130614 4 1
2024 11 17555 42 11 1 130614 4 1
2024 11 17555 43 11 2 130614 4 1
2024 11 17555 116 11 1 130614 4 1
2024 11 17555 117 11 1 130614 4 1
2024 11 17555 118 11 2 130614 4 1
2024 11 17555 119 11 1 130614 4 1
2024 11 17555 120 11 1 130614 4 1
2024 11 17563 23 11 1 130503 4 5
2024 11 17563 24 11 1 130503 4 5
2024 11 17563 294 11 1 130503 4 2
2024 11 17563 295 11 1 130503 4 1
2024 11 17563 296 11 2 130503 4 5
2024 11 17563 297 11 1 130503 4 1
2024 11 17574 6 11 2 140101 1 2
2024 11 17574 85 11 2 140101 1 1
2024 11 17574 239 11 1 140101 1 1
2024 11 17574 316 11 1 140101 1 2
2024 11 17574 394 11 1 140101 1 1
2024 11 17574 470 11 1 140101 1 2
2024 11 17583 11 11 1 140101 1 2
2024 11 17583 67 11 1 140101 1 2
2024 11 17583 86 11 2 140101 1 9
2024 11 17583 123 11 1 140101 1 3
2024 11 17583 179 11 1 140101 1 2
2024 11 17583 195 11 1 140101 1 3
2024 11 17595 1 11 1 140101 1 1
2024 11 17595 30 11 2 140101 1 1
2024 11 17595 42 11 1 140101 1 1
2024 11 17595 57 11 2 140101 1 1
2024 11 17595 70 11 2 140101 1 1
2024 11 17595 85 11 1 140101 1 2
2024 11 17614 10 11 1 140106 1 3
2024 11 17614 29 11 2 140106 1 3
2024 11 17614 48 11 2 140106 1 3
2024 11 17614 86 11 1 140106 1 5
2024 11 17614 125 11 1 140106 1 3
2024 11 17617 21 11 1 140101 1 9
2024 11 17617 111 11 3 140101 1 3
2024 11 17617 134 11 3 140101 1 9
2024 11 17617 156 11 3 140101 1 2
2024 11 17634 1 11 1 140101 1 2
2024 11 17634 16 11 1 140101 1 2
2024 11 17634 31 11 2 140101 1 3
2024 11 17634 74 11 1 140101 1 3
2024 11 17634 89 11 1 140101 1 3
2024 11 17634 117 11 1 140101 1 3
2024 11 17634 132 11 3 140101 1 3
2024 11 17658 16 11 1 140101 1 2
2024 11 17658 33 11 2 140101 1 2
2024 11 17658 47 11 1 140101 1 2
2024 11 17658 80 11 1 140101 1 2
2024 11 17658 97 11 2 140101 1 9
2024 11 17658 113 11 4 140101 1 2
2024 11 17662 3 11 1 140301 1 2
2024 11 17662 19 11 1 140301 1 2
2024 11 17662 36 11 2 140301 1 2
2024 11 17662 69 11 2 140301 1 2
2024 11 17662 102 11 2 140301 1 2
2024 11 17662 118 11 1 140301 1 9
2024 11 17685 4 11 1 140301 1 2
2024 11 17685 30 11 4 140301 1 2
2024 11 17685 40 11 1 140301 1 2
2024 11 17685 53 11 3 140301 1 2
2024 11 17685 65 11 2 140301 1 2
2024 11 17687 6 11 1 140307 1 2
2024 11 17687 55 11 1 140307 1 2
2024 11 17687 74 11 1 140307 1 1
2024 11 17687 114 11 1 140307 1 2
2024 11 17687 155 11 1 140307 1 2
2024 11 17696 10 11 1 140119 1 2
2024 11 17696 24 11 2 140119 1 2
2024 11 17696 51 11 1 140119 1 3
2024 11 17696 65 11 1 140119 1 3
2024 11 17696 78 11 2 140119 1 2
2024 11 17696 92 11 1 140119 1 2
2024 11 17703 12 11 1 140107 1 3
2024 11 17703 52 11 4 140107 1 2
2024 11 17703 71 11 1 140107 1 2
2024 11 17703 91 11 1 140107 1 1
2024 11 17703 150 11 1 140107 1 1
2024 11 17703 170 11 3 140107 1 4
2024 11 17711 10 11 2 140112 1 2
2024 11 17711 29 11 1 140112 1 3
2024 11 17711 68 11 3 140112 1 2
2024 11 17711 87 11 3 140112 1 3
2024 11 17711 107 11 1 140112 1 2
2024 11 17711 126 11 1 140112 1 3
2024 11 17728 9 11 2 140107 1 2
2024 11 17728 64 11 1 140107 1 1
2024 11 17728 91 11 1 140107 1 1
2024 11 17728 105 11 1 140107 1 1
2024 11 17728 118 11 1 140107 1 1
2024 11 17741 2 11 2 140102 1 2
2024 11 17741 14 11 1 140102 1 9
2024 11 17741 37 11 3 140102 1 2
2024 11 17741 48 11 2 140102 1 2
2024 11 17741 59 11 1 140102 1 1
2024 11 17741 71 11 4 140102 1 9
2024 11 17757 25 11 1 140106 1 1
2024 11 17757 26 11 2 140106 1 2
2024 11 17757 27 11 3 140106 1 3
2024 11 17757 28 11 2 140106 1 2
2024 11 17757 105 11 5 140106 1 2
2024 11 17757 106 11 1 140106 1 2
2024 11 17757 107 11 2 140106 1 1
2024 11 17757 108 11 1 140106 1 1
2024 11 17782 178 11 1 140308 1 1
2024 11 17782 179 11 2 140308 1 2
2024 11 17782 180 11 1 140308 1 9
2024 11 17782 405 11 1 140308 1 1
2024 11 17782 406 11 2 140308 1 2
2024 11 17782 407 11 2 140308 1 3
2024 11 17782 408 11 2 140308 1 1
2024 11 17785 53 11 1 140203 4 2
2024 11 17785 54 11 1 140203 4 1
2024 11 17785 55 11 1 140203 4 5
2024 11 17785 56 11 1 140203 4 2
2024 11 17785 148 11 1 140203 4 2
2024 11 17785 150 11 1 140203 4 4
2024 11 17785 151 11 1 140203 4 2
2024 11 17785 152 11 1 140203 4 2
2024 11 17792 6 11 2 150116 8 9
2024 11 17792 19 11 1 150116 8 1
2024 11 17792 35 11 1 150116 8 1
2024 11 17792 48 11 4 150116 8 9
2024 11 17792 63 11 2 150116 8 9
2024 11 17792 101 11 2 150116 8 9
2024 11 17792 106 11 2 150116 8 3
2024 11 17797 2 11 2 150114 8 9
2024 11 17797 28 11 1 150114 8 9
2024 11 17797 57 11 3 150114 8 1
2024 11 17797 73 11 3 150114 8 9
2024 11 17797 88 11 1 150114 8 9
2024 11 17797 105 11 2 150114 8 9
2024 11 17797 152 11 3 150114 8 9
2024 11 17800 12 11 1 150117 8 2
2024 11 17800 30 11 1 150117 8 1
2024 11 17800 50 11 2 150117 8 2
2024 11 17800 68 11 4 150117 8 9
2024 11 17800 86 11 2 150117 8 2
2024 11 17800 123 11 2 150117 8 9
2024 11 17804 10 11 1 150111 8 1
2024 11 17804 38 11 1 150111 8 9
2024 11 17804 54 11 1 150111 8 1
2024 11 17804 69 11 6 150111 8 9
2024 11 17804 85 11 2 150111 8 5
2024 11 17804 92 11 1 150111 8 9
2024 11 17835 4 11 1 150103 8 9
2024 11 17835 22 11 1 150103 8 9
2024 11 17835 30 11 1 150103 8 2
2024 11 17835 39 11 1 150103 8 2
2024 11 17835 50 11 3 150103 8 9
2024 11 17835 55 11 1 150103 8 3
2024 11 17843 2 11 1 150140 8 9
2024 11 17843 35 11 2 150140 8 9
2024 11 17843 49 11 1 150140 8 9
2024 11 17843 83 11 1 150140 8 1
2024 11 17843 95 11 3 150140 8 9
2024 11 17843 120 11 3 150140 8 9
2024 11 17846 5 11 4 150106 8 9
2024 11 17846 20 11 1 150106 8 9
2024 11 17846 34 11 1 150106 8 1
2024 11 17846 48 11 1 150106 8 2
2024 11 17846 77 11 2 150106 8 2
2024 11 17846 90 11 2 150106 8 2
2024 11 17853 2 11 1 150105 8 9
2024 11 17853 21 11 2 150105 8 3
2024 11 17853 42 11 1 150105 8 9
2024 11 17853 84 11 1 150105 8 1
2024 11 17853 116 11 2 150105 8 9
2024 11 17853 135 11 1 150105 8 2
2024 11 17863 33 11 2 150132 8 1
2024 11 17863 49 11 1 150132 8 1
2024 11 17863 65 11 1 150132 8 1
2024 11 17863 135 11 2 150132 8 1
2024 11 17883 17 11 1 150143 8 1
2024 11 17883 22 11 2 150143 8 1
2024 11 17883 31 11 2 150143 8 2
2024 11 17883 49 11 1 150143 8 2
2024 11 17883 58 11 2 150143 8 3
2024 11 17883 75 11 3 150143 8 9
2024 11 17893 8 11 3 150114 8 9
2024 11 17893 13 11 2 150114 8 9
2024 11 17893 63 11 1 150114 8 9
2024 11 17893 77 11 1 150114 8 9
2024 11 17893 93 11 3 150114 8 9
2024 11 17893 110 11 1 150114 8 9
2024 11 17909 26 11 2 150132 8 2
2024 11 17909 47 11 1 150132 8 9
2024 11 17909 67 11 1 150132 8 9
2024 11 17909 88 11 1 150132 8 1
2024 11 17909 108 11 1 150132 8 1
2024 11 17909 129 11 1 150132 8 9
2024 11 17910 1 11 1 150132 8 9
2024 11 17910 174 11 1 150132 8 1
2024 11 17910 433 11 1 150132 8 1
2024 11 17910 520 11 1 150132 8 9
2024 11 17910 608 11 1 150132 8 9
2024 11 17910 691 11 1 150132 8 2
2024 11 17917 20 11 2 150143 8 9
2024 11 17917 37 11 1 150143 8 9
2024 11 17917 60 11 1 150143 8 2
2024 11 17917 81 11 2 150143 8 9
2024 11 17917 96 11 1 150143 8 9
2024 11 17917 125 11 1 150143 8 9
2024 11 17918 13 11 2 150102 8 1
2024 11 17918 33 11 2 150102 8 9
2024 11 17918 71 11 2 150102 8 9
2024 11 17918 91 11 2 150102 8 2
2024 11 17918 111 11 2 150102 8 9
2024 11 17918 132 11 1 150102 8 1
2024 11 17932 18 11 2 150136 8 9
2024 11 17932 48 11 1 150136 8 9
2024 11 17932 85 11 2 150136 8 1
2024 11 17932 121 11 1 150136 8 9
2024 11 17932 161 11 1 150136 8 9
2024 11 17932 234 11 3 150136 8 9
2024 11 17932 305 11 1 150136 8 1
2024 11 17956 17 12 1 150132 8 5
2024 11 17956 17 22 1 150132 8 1
2024 11 17956 35 11 1 150132 8 2
2024 11 17956 68 11 2 150132 8 9
2024 11 17956 86 11 4 150132 8 9
2024 11 17956 123 11 1 150132 8 1
2024 11 17963 8 11 1 150142 8 9
2024 11 17963 23 11 1 150142 8 5
2024 11 17963 66 11 2 150142 8 1
2024 11 17963 81 11 1 150142 8 1
2024 11 17963 92 11 6 150142 8 9
2024 11 17963 124 11 1 150142 8 2
2024 11 17963 132 11 1 150142 8 2
2024 11 17965 6 11 2 150106 8 9
2024 11 17965 12 11 1 150106 8 3
2024 11 17965 18 11 3 150106 8 1
2024 11 17965 27 11 1 150106 8 1
2024 11 17965 40 11 1 150106 8 2
2024 11 17965 44 11 1 150106 8 1
2024 11 17975 68 11 1 150118 8 2
2024 11 17975 92 11 2 150118 8 1
2024 11 17975 140 11 2 150118 8 9
2024 11 17975 164 11 2 150118 8 9
2024 11 17975 186 11 4 150118 8 9
2024 11 17975 208 11 1 150118 8 9
2024 11 17997 12 11 1 150133 8 9
2024 11 17997 29 11 2 150133 8 9
2024 11 17997 59 11 2 150133 8 9
2024 11 17997 85 11 1 150133 8 5
2024 11 17997 98 11 1 150133 8 9
2024 11 17997 114 11 2 150133 8 9
2024 11 17997 152 11 1 150133 8 9
2024 11 17997 166 11 1 150133 8 9
2024 11 18013 12 11 1 150106 8 1
2024 11 18013 24 11 1 150106 8 1
2024 11 18013 34 11 1 150106 8 9
2024 11 18013 46 11 1 150106 8 9
2024 11 18013 57 11 1 150106 8 2
2024 11 18013 69 11 1 150106 8 9
2024 11 18017 15 11 1 150103 8 9
2024 11 18017 39 11 1 150103 8 5
2024 11 18017 62 11 2 150103 8 1
2024 11 18017 111 11 1 150103 8 1
2024 11 18017 180 11 2 150103 8 2
2024 11 18017 201 11 4 150103 8 9
2024 11 18046 13 11 3 150106 8 1
2024 11 18046 32 11 5 150106 8 1
2024 11 18046 51 11 1 150106 8 1
2024 11 18046 70 11 1 150106 8 9
2024 11 18046 89 11 2 150106 8 2
2024 11 18046 107 11 2 150106 8 9
2024 11 18068 15 11 1 150123 8 2
2024 11 18068 20 11 1 150123 8 9
2024 11 18068 32 11 2 150123 8 2
2024 11 18068 40 11 2 150123 8 1
2024 11 18068 56 11 1 150123 8 1
2024 11 18068 74 11 2 150123 8 1
2024 11 18081 3 11 1 150140 8 9
2024 11 18081 12 11 3 150140 8 9
2024 11 18081 37 11 2 150140 8 9
2024 11 18081 48 11 1 150140 8 9
2024 11 18081 59 11 1 150140 8 9
2024 11 18081 70 11 1 150140 8 9
2024 11 18081 92 11 3 150140 8 9
2024 11 18081 101 11 2 150140 8 9
2024 11 18084 16 11 2 150135 8 9
2024 11 18084 37 11 2 150135 8 3
2024 11 18084 50 11 1 150135 8 2
2024 11 18084 63 11 1 150135 8 9
2024 11 18084 102 11 2 150135 8 3
2024 11 18141 5 11 1 150106 8 9
2024 11 18141 21 11 2 150106 8 2
2024 11 18141 37 11 1 150106 8 1
2024 11 18141 53 11 2 150106 8 2
2024 11 18141 101 11 1 150106 8 9
2024 11 18143 26 11 1 150135 8 9
2024 11 18143 56 11 4 150135 8 2
2024 11 18143 71 11 1 150135 8 1
2024 11 18143 102 11 1 150135 8 9
2024 11 18148 1 11 1 150118 8 9
2024 11 18148 8 11 1 150118 8 1
2024 11 18148 11 11 1 150118 8 9
2024 11 18148 12 11 1 150118 8 1
2024 11 18148 16 11 2 150118 8 1
2024 11 18148 24 11 1 150118 8 5
2024 11 18168 4 11 1 150143 8 1
2024 11 18168 15 11 1 150143 8 1
2024 11 18168 23 11 6 150143 8 2
2024 11 18168 72 11 1 150143 8 1
2024 11 18168 81 11 3 150143 8 1
2024 11 18176 22 11 3 150140 8 9
2024 11 18176 38 12 1 150140 8 9
2024 11 18176 87 11 1 150140 8 9
2024 11 18176 133 11 3 150140 8 9
2024 11 18179 1 11 2 150135 8 9
2024 11 18179 43 11 1 150135 8 9
2024 11 18179 57 11 3 150135 8 9
2024 11 18179 72 11 1 150135 8 9
2024 11 18200 14 11 1 150108 8 9
2024 11 18200 67 11 2 150108 8 9
2024 11 18200 82 11 1 150108 8 9
2024 11 18200 115 11 5 150108 8 9
